,open,close,high,low,volume,money
2015-05-18,2.29,2.49,2.49,2.29,25732.0,63372.0
2015-05-19,2.74,2.74,2.74,2.74,18380.0,50385.0
2015-05-20,3.02,3.02,3.02,3.02,14704.0,44340.0
2015-05-21,3.32,3.32,3.32,3.32,30633.0,101625.0
2015-05-22,3.65,3.65,3.65,3.65,22056.0,80496.0
2015-05-25,4.01,4.01,4.01,4.01,34309.0,137732.0
2015-05-26,4.42,4.42,4.42,4.42,20830.0,91987.0
2015-05-27,4.86,4.86,4.86,4.86,71068.0,345216.0
2015-05-28,5.34,5.34,5.34,5.34,82096.0,438649.0
2015-05-29,5.88,5.88,5.88,5.88,177671.0,1044290.0
2015-06-01,6.47,6.47,6.47,6.47,37985.0,245582.0
2015-06-02,7.11,7.11,7.11,7.11,123757.0,880114.0
2015-06-03,7.82,7.82,7.82,7.82,462790.0,3620159.0
2015-06-04,8.61,8.61,8.61,8.61,719261.0,6189328.0
2015-06-05,9.47,9.47,9.47,9.47,465008.0,4401441.0
2015-06-08,10.41,10.41,10.41,10.41,1848391.0,19245444.0
2015-06-09,10.45,11.45,11.45,9.88,107814458.0,1189375744.0
2015-06-10,12.6,12.6,12.6,12.6,3767384.0,47462908.0
2015-06-11,13.86,13.86,13.86,13.86,323484.0,4482984.0
2015-06-12,15.24,15.24,15.24,14.86,52653411.0,802509568.0
2015-06-15,13.88,13.72,15.01,13.72,46639139.0,658915328.0
2015-06-16,13.47,13.55,15.09,13.22,71728654.0,1003782144.0
2015-06-17,13.31,14.44,14.84,13.3,52118548.0,738882112.0
2015-06-18,13.91,12.99,14.04,12.99,50470264.0,669543936.0
2015-06-19,12.32,11.84,13.29,11.83,33192671.0,419982368.0
2015-06-23,12.2,13.02,13.02,12.16,42011889.0,541509376.0
2015-06-24,13.38,12.04,13.45,11.72,60439896.0,743369472.0
2015-06-25,11.83,11.59,12.41,11.54,30939950.0,370004064.0
2015-06-26,11.43,10.43,11.75,10.43,22807240.0,247191936.0
2015-06-29,9.87,10.77,11.26,9.39,50937244.0,532237888.0
2015-06-30,10.61,11.85,11.85,10.2,33245666.0,370164960.0
2015-07-01,11.45,11.67,13.03,11.44,33482152.0,408433152.0
2015-07-02,11.31,10.5,11.43,10.5,23180753.0,249364000.0
2015-07-03,9.47,9.45,10.98,9.45,31087380.0,302755584.0
2015-07-06,10.4,8.51,10.4,8.51,35127164.0,332507456.0
2015-07-07,7.83,7.66,8.0,7.66,9340591.0,71844696.0
2015-07-08,6.89,6.89,8.16,6.89,47389928.0,332484864.0
2015-07-09,7.18,7.58,7.58,7.06,30804540.0,229595152.0
2015-07-10,8.34,8.34,8.34,8.34,1261586.0,10521482.0
2015-07-13,9.17,9.17,9.17,9.17,712387.0,6535405.0
2015-07-14,10.09,10.09,10.09,9.79,37309895.0,375681696.0
2015-07-15,9.71,9.08,9.96,9.08,32122736.0,298002176.0
2015-07-16,8.57,9.37,9.96,8.34,25209560.0,234001424.0
2015-07-17,9.55,10.0,10.13,9.55,24062553.0,238616112.0
2015-07-20,9.89,10.04,10.36,9.72,21892590.0,219829792.0
2015-07-21,9.8,11.05,11.05,9.63,26409084.0,278915936.0
2015-07-22,11.29,12.15,12.15,11.05,45789627.0,536606944.0
2015-07-23,13.37,13.37,13.37,12.9,29209692.0,388358688.0
2015-07-24,13.89,13.95,14.71,13.89,39375620.0,569801472.0
2015-07-27,13.14,13.22,15.0,13.06,38319250.0,533044352.0
2015-07-28,12.4,14.17,14.54,12.07,34994266.0,474473376.0
2015-07-29,14.32,13.72,14.56,12.75,42742558.0,567727936.0
2015-07-30,13.29,12.43,13.59,12.37,24456835.0,321005952.0
2015-07-31,12.51,12.16,13.34,11.76,26368219.0,332453600.0
2015-08-03,11.59,10.94,11.81,10.94,23946478.0,266742224.0
2015-08-04,11.1,12.04,12.04,10.94,26211146.0,299880928.0
2015-08-05,12.24,12.59,13.24,12.05,35203036.0,451054432.0
2015-08-06,12.24,13.85,13.85,11.44,31604268.0,426461632.0
2015-08-07,14.4,13.83,14.68,13.34,30855538.0,425891936.0
2015-08-10,13.62,14.5,15.14,13.62,26568693.0,383736448.0
2015-08-11,14.39,15.75,15.95,14.38,27786291.0,428228704.0
2015-08-12,15.34,14.2,15.67,14.18,35985401.0,529279360.0
2015-08-13,13.86,14.88,14.93,13.68,23533363.0,336662816.0
2015-08-14,14.87,15.34,15.91,14.77,24201173.0,374785056.0
2015-08-17,15.22,14.36,15.48,14.28,14685460.0,216356112.0
2015-08-18,14.28,12.93,14.82,12.93,20782931.0,286545632.0
2015-08-19,12.49,13.79,13.83,12.12,27350617.0,356843360.0
2015-08-20,13.39,12.54,13.58,12.53,17508235.0,229406704.0
2015-08-21,12.17,11.75,12.4,11.55,21292295.0,253970016.0
2015-08-24,11.1,10.58,11.26,10.58,20614070.0,222985904.0
2015-08-25,9.64,10.12,11.16,9.52,36853182.0,376592640.0
2015-08-26,10.24,10.85,11.14,10.08,35021799.0,376277920.0
2015-08-27,10.98,11.22,11.51,10.45,26592636.0,294126368.0
2015-08-28,11.56,11.6,11.72,10.83,24178088.0,271227456.0
2015-08-31,11.26,10.69,11.49,10.58,15917896.0,176694864.0
2015-09-01,10.36,9.62,10.37,9.62,16134875.0,161072368.0
2015-09-02,8.9,9.4,10.57,8.73,18667678.0,179372688.0
2015-09-07,9.79,9.68,10.34,9.07,32572072.0,321637184.0
2015-09-08,9.39,10.37,10.61,9.35,23486531.0,236216032.0
2015-09-09,10.61,11.41,11.41,10.57,32188131.0,362582400.0
2015-09-10,11.44,11.56,12.23,11.25,26563555.0,310454272.0
2015-09-11,11.29,11.33,11.65,11.03,16855081.0,189888144.0
2015-09-14,11.38,10.2,11.5,10.2,13684734.0,145652672.0
2015-09-15,9.48,9.18,9.87,9.18,15804282.0,147956544.0
2015-09-16,9.32,10.1,10.1,9.09,22628544.0,219114768.0
2015-09-17,10.22,9.74,10.75,9.71,28190559.0,289318368.0
2015-09-18,9.74,10.19,10.61,9.74,15870876.0,160677408.0
2015-09-21,10.02,11.21,11.21,9.88,25595151.0,279171360.0
2015-09-22,11.75,11.81,12.29,11.7,36819965.0,438607936.0
2015-09-23,11.51,12.21,12.76,11.41,24893081.0,303171360.0
2015-09-24,12.13,11.79,12.58,11.66,21227028.0,256171392.0
2015-09-25,11.76,11.05,12.08,10.98,13285115.0,151905984.0
2015-09-28,11.11,12.15,12.15,10.94,21539909.0,254838432.0
2015-09-29,11.79,12.32,12.73,11.79,22693205.0,280250752.0
2015-09-30,12.66,12.7,13.08,12.55,19038476.0,243680688.0
2015-10-08,13.44,13.04,13.96,12.95,19350525.0,260447520.0
2015-10-09,12.78,13.57,13.64,12.78,16024674.0,211217328.0
2015-10-12,13.58,13.88,14.7,13.58,24194466.0,343739200.0
2015-10-13,13.57,13.62,13.8,13.24,19380347.0,262496768.0
2015-10-14,13.89,13.31,14.2,13.19,18674931.0,253911760.0
2015-10-15,13.11,14.65,14.65,13.11,24331876.0,342574400.0
2015-10-16,15.32,14.27,15.61,14.22,37463627.0,550919424.0
2015-10-19,14.28,14.73,15.04,13.9,34017605.0,490866656.0
2015-10-20,14.59,15.72,16.18,14.39,34173819.0,519753984.0
2015-10-21,15.53,14.88,16.51,14.31,42391156.0,654509120.0
2015-10-22,15.04,15.48,15.53,14.47,29387326.0,443651360.0
2015-10-23,15.53,15.28,15.8,14.7,30224769.0,459454048.0
2015-10-26,15.37,15.77,16.18,14.79,28603845.0,447694112.0
2015-10-27,15.35,15.42,15.54,14.71,22596202.0,341494208.0
2015-10-28,15.49,14.78,15.85,14.71,22173886.0,335040352.0
2015-10-29,15.19,14.72,15.19,14.17,19237151.0,281124000.0
2015-10-30,14.55,14.54,14.88,13.98,15567887.0,225146384.0
2015-11-02,14.07,14.88,15.69,14.07,23399271.0,352660448.0
2015-11-03,14.71,14.53,15.04,14.35,17758335.0,260748320.0
2015-11-04,14.72,15.64,15.7,14.72,24014810.0,366407040.0
2015-11-05,15.7,15.74,17.16,15.65,31111224.0,503858400.0
2015-11-06,15.53,16.76,17.04,15.53,28657483.0,470642592.0
2015-11-09,16.43,18.17,18.43,16.34,35366824.0,628132672.0
2015-11-10,17.65,18.39,18.94,17.41,28261411.0,508545952.0
2015-11-11,18.75,18.8,19.13,17.82,25582372.0,472771648.0
2015-11-12,19.16,18.55,19.42,18.04,22192031.0,413347264.0
2015-11-13,17.98,16.83,18.14,16.76,29686492.0,517848960.0
2015-11-16,16.35,17.17,17.39,16.17,14233882.0,242145280.0
2015-11-17,17.55,16.57,17.95,16.44,17254309.0,294876512.0
2015-11-18,16.59,15.85,16.65,15.61,18244620.0,292971712.0
2015-11-19,15.99,16.84,16.96,15.8,17474762.0,284848544.0
2015-11-20,16.67,16.33,16.83,16.03,18157178.0,297147776.0
2015-11-23,16.05,16.05,16.8,15.86,14708269.0,238620288.0
2015-11-24,16.05,16.67,16.75,16.02,17625893.0,288580672.0
2015-11-25,16.49,17.05,17.36,16.18,20223247.0,339306080.0
2015-11-26,17.14,16.11,17.33,16.11,19990027.0,331350208.0
2015-11-27,15.95,14.71,15.95,14.5,22634674.0,346423040.0
2015-11-30,14.71,15.27,15.45,14.17,17449595.0,260300624.0
2015-12-01,15.2,15.43,15.59,15.04,16521401.0,252591760.0
2015-12-02,15.28,14.71,15.28,13.89,12857752.0,187365776.0
2015-12-03,14.67,15.12,15.27,14.67,9095607.0,136855616.0
2015-12-04,15.01,14.79,15.15,14.5,14824285.0,219899552.0
2015-12-07,14.81,15.09,15.32,14.47,13684324.0,205263472.0
2015-12-08,15.04,14.73,15.04,14.55,11651962.0,172205584.0
2015-12-09,15.04,15.52,16.21,14.99,35512816.0,560837888.0
2015-12-10,15.1,14.79,15.2,14.41,23893068.0,353091808.0
2015-12-11,14.8,13.98,14.87,13.98,16409165.0,234541552.0
2015-12-14,13.65,14.22,14.3,13.51,11294204.0,158002240.0
2015-12-15,14.37,15.04,15.22,14.35,20463233.0,304246048.0
2015-12-16,15.11,15.07,15.4,14.86,15439323.0,234102176.0
2015-12-17,15.41,16.58,16.58,15.41,38894122.0,629876160.0
2015-12-18,16.36,16.6,17.24,16.35,29566836.0,497493472.0
2015-12-21,16.85,17.86,18.14,16.85,26465664.0,465638208.0
2015-12-22,17.72,18.18,18.6,17.29,19739562.0,351378368.0
2015-12-23,17.98,17.8,18.06,17.37,13197409.0,232971296.0
2015-12-24,17.49,17.15,17.74,16.6,11320179.0,194053936.0
2015-12-25,17.31,17.32,17.95,17.18,9474660.0,166513872.0
2015-12-28,17.35,16.88,18.11,16.84,14588019.0,255388016.0
2015-12-29,16.85,16.77,17.19,16.22,16089151.0,266151712.0
2015-12-30,16.83,17.34,17.76,16.71,11498984.0,199567360.0
2015-12-31,17.46,16.25,17.47,16.18,14587376.0,241688240.0
2016-01-04,16.67,15.48,16.89,15.43,13603972.0,222759024.0
2016-01-05,14.87,16.05,16.35,14.87,17823920.0,278152736.0
2016-01-06,16.1,16.06,16.17,15.29,16094693.0,253431616.0
2016-01-07,15.37,14.46,15.5,14.46,5714883.0,84354576.0
2016-01-08,14.63,14.63,15.02,13.73,12306910.0,180160464.0
2016-01-11,14.3,13.17,14.86,13.17,13201233.0,184774544.0
2016-01-12,13.13,12.82,13.47,12.26,15613388.0,201012464.0
2016-01-13,13.08,12.97,13.57,12.34,14813990.0,194279024.0
2016-01-14,12.42,13.85,13.91,12.26,13261532.0,176221184.0
2016-01-15,13.73,12.98,13.89,12.95,10724881.0,143627024.0
2016-01-18,12.46,13.44,13.73,12.46,11129560.0,148250784.0
2016-01-19,13.44,13.9,14.05,13.26,8409968.0,115080568.0
2016-01-20,13.77,13.67,14.3,13.57,8478337.0,117967416.0
2016-01-21,13.32,12.3,13.83,12.3,13810551.0,180294000.0
2016-01-22,12.55,12.54,12.67,12.1,9960058.0,123636200.0
2016-01-25,12.65,12.42,12.87,12.34,7986693.0,100577792.0
2016-01-26,12.2,11.18,12.2,11.18,14121230.0,162426192.0
2016-01-27,12.3,12.3,12.3,12.1,43675145.0,536913536.0
2016-01-28,12.1,12.66,13.44,11.7,42551647.0,529963872.0
2016-01-29,12.35,13.36,13.93,12.2,28256242.0,370459477.99
2016-02-01,13.24,12.81,13.31,12.53,24622599.0,318333085.2
2016-02-02,13.0,13.27,13.57,12.89,19078478.0,253038669.37
2016-02-03,13.01,13.89,14.06,13.0,26914119.0,366525550.11
2016-02-04,13.88,14.45,14.61,13.76,25529328.0,360130846.1
2016-02-05,14.39,14.32,14.67,14.09,17246002.0,247024698.53
2016-02-15,13.89,15.75,15.75,13.89,22261170.0,333002925.27
2016-02-16,15.78,16.5,16.8,15.6,23384730.0,376899457.86
2016-02-17,17.16,18.15,18.15,16.84,42893237.0,767374942.88
2016-02-18,19.24,19.96,19.96,18.64,49486188.0,957812843.83
2016-02-19,19.55,19.08,20.16,19.01,49251598.0,958480000.22
2016-02-22,19.15,19.94,20.71,18.78,48722368.0,949029461.23
2016-02-23,19.65,18.94,19.91,18.31,40523126.0,776944430.25
2016-02-24,18.83,18.67,19.21,18.13,33855151.0,628169002.69
2016-02-25,18.96,16.93,19.12,16.8,48753647.0,874222796.98
2016-02-26,16.93,17.07,17.75,16.76,39973691.0,692607076.17
2016-02-29,16.64,16.62,17.19,15.63,41079076.0,674521493.81
2016-03-01,16.64,17.65,17.82,15.79,44614516.0,748994834.61
2016-03-02,17.49,18.9,19.42,17.27,48424212.0,888429355.64
2016-03-03,18.8,18.78,19.44,18.42,34131052.0,645458462.58
2016-03-04,18.68,19.08,19.93,17.82,49925485.0,952097697.88
2016-03-07,19.13,19.42,19.98,18.9,42081750.0,818012606.65
2016-03-08,18.86,18.28,18.96,17.48,45959802.0,821348819.08
2016-03-09,17.8,17.7,18.79,17.51,27259680.0,496212916.2
2016-03-10,17.33,18.14,18.9,17.25,36282851.0,656527354.65
2016-03-11,18.06,18.63,19.17,17.98,33404457.0,619604142.72
2016-07-20,20.48,20.48,20.48,20.48,6150916.0,125996239.56
2016-07-21,21.18,21.56,22.53,20.94,88402310.0,1929951200.85
2016-07-22,21.28,23.02,23.42,21.24,67079642.0,1507471555.77
2016-07-25,22.16,20.72,22.31,20.72,46300133.0,973305157.47
2016-07-26,20.14,19.93,20.68,19.5,38526842.0,770249836.56
2016-07-27,19.91,19.7,20.4,18.27,41364487.0,814172173.92
2016-07-28,19.5,18.64,19.63,18.26,28395855.0,535247859.03
2016-07-29,18.66,17.73,18.67,17.69,27637166.0,495802117.62
2016-08-01,17.4,16.82,17.53,16.6,22388471.0,379407367.93
2016-08-02,16.95,17.26,17.61,16.95,22011566.0,380619578.16
2016-08-03,17.14,17.29,17.47,16.8,19531513.0,334665715.77
2016-08-04,17.19,17.76,18.19,16.94,27515694.0,486440910.2
2016-08-05,17.68,17.07,17.68,16.99,20930404.0,363060334.63
2016-08-08,16.78,16.99,16.99,16.67,11396387.0,192193859.38
2016-08-09,17.12,17.39,17.86,17.12,21582153.0,378038055.81
2016-08-10,17.8,18.3,18.55,17.53,32701097.0,589768056.71
2016-08-11,18.1,17.61,18.1,17.57,22549354.0,400350149.91
2016-08-12,17.15,16.98,17.19,16.69,26161955.0,443503670.98
2016-08-15,16.87,17.4,17.6,16.65,25141840.0,432255052.68
2016-08-16,17.23,17.46,17.97,17.09,34220295.0,600673835.15
2016-08-17,17.26,17.05,17.34,16.82,34474631.0,587135849.93
2016-08-18,17.07,16.94,17.21,16.8,19914945.0,337287074.24
2016-08-19,16.84,16.94,17.12,16.81,15189477.0,257734639.38
2016-08-22,17.04,16.33,17.04,16.32,22787514.0,378334966.7
2016-08-23,16.35,16.47,16.56,16.33,8856509.0,145553239.17
2016-08-24,16.55,16.41,16.72,16.38,12353172.0,203671169.43
2016-08-25,16.27,15.87,16.37,15.69,21666549.0,343620258.21
2016-08-26,15.96,15.81,16.05,15.79,11627863.0,184895675.37
2016-08-29,15.76,15.94,16.04,15.71,9514629.0,151466775.24
2016-08-30,15.98,16.01,16.17,15.95,8748923.0,140341983.54
2016-08-31,16.03,15.81,16.08,15.68,10285499.0,162583664.11
2016-09-01,15.72,15.7,15.91,15.7,9129315.0,144213545.72
2016-09-02,15.71,15.29,15.73,15.21,13886229.0,214160240.7
2016-09-05,15.29,15.04,15.41,15.0,11740796.0,178577015.46
2016-09-06,15.1,16.27,16.46,14.96,30139555.0,475320062.6
2016-09-07,16.15,15.85,16.23,15.82,18769573.0,299636160.44
2016-09-08,15.76,15.93,16.25,15.76,14301513.0,229630167.22
2016-09-09,15.95,15.47,16.05,15.44,11808276.0,185263474.14
2016-09-12,14.94,14.73,15.21,14.72,13290014.0,198069617.48
2016-09-13,14.87,14.57,14.89,14.49,10366360.0,151814644.15
2016-09-14,14.53,14.89,15.21,14.46,16171913.0,241226219.26
2016-09-19,14.89,14.98,15.05,14.85,7426109.0,110816229.41
2016-09-20,14.95,15.07,15.09,14.84,6977312.0,104311834.71
2016-09-21,15.12,15.05,15.21,14.97,7448235.0,112537671.37
2016-09-22,15.2,15.35,15.61,15.19,12996485.0,200684805.5
2016-09-23,15.26,15.05,15.37,15.01,8585023.0,129871790.74
2016-09-26,15.05,14.83,15.17,14.73,8970568.0,133222765.15
2016-09-27,14.78,15.03,15.22,14.78,7306454.0,109724702.86
2016-09-28,15.13,15.02,15.17,14.97,5780527.0,86995971.56
2016-09-29,15.12,15.01,15.22,15.0,5632748.0,84985488.76
2016-09-30,15.05,15.08,15.09,14.92,4887482.0,73493071.75
2016-10-10,15.1,15.52,15.61,15.07,11516208.0,176969834.77
2016-10-11,15.56,15.68,15.86,15.47,10953243.0,172027553.44
2016-10-12,15.62,15.77,15.95,15.61,10609734.0,167490387.84
2016-10-13,15.68,15.62,15.85,15.49,8234054.0,128516716.99
2016-10-14,15.51,15.76,15.76,15.4,7428190.0,115374186.23
2016-10-17,15.96,16.0,16.18,15.81,20583121.0,330144174.42
2016-10-18,15.86,17.15,17.23,15.86,36639201.0,615101637.91
2016-10-19,17.14,17.41,17.8,16.89,31523865.0,548997283.97
2016-10-20,17.24,17.15,17.47,17.02,21813967.0,376938423.83
2016-10-21,17.03,16.64,17.07,16.34,24802877.0,413482290.14
2016-10-24,16.45,16.65,16.73,16.15,18359058.0,302266346.06
2016-10-25,16.55,16.3,16.62,16.25,15326700.0,251131209.92
2016-10-26,16.27,16.18,16.58,16.16,13081964.0,213592510.86
2016-10-27,16.21,16.4,16.44,15.93,14133152.0,229643578.31
2016-10-28,16.4,16.66,17.03,16.32,26154193.0,439893965.02
2016-10-31,16.7,17.28,17.43,16.68,26366659.0,452358280.73
2016-11-01,17.38,17.24,17.43,16.95,21934955.0,376723194.66
2016-11-02,17.14,16.95,17.16,16.81,15338428.0,260344758.09
2016-11-03,16.84,16.89,17.36,16.77,18251285.0,310781756.99
2016-11-04,16.8,16.72,16.98,16.6,11449241.0,191479608.88
2016-11-07,16.67,17.26,17.3,16.6,18265989.0,312035350.67
2016-11-08,17.39,17.09,17.42,17.05,13893634.0,239000955.98
2016-11-09,17.0,16.5,17.03,16.18,18945927.0,315117763.98
2016-11-10,16.74,16.62,16.93,16.49,10509577.0,175919962.73
2016-11-11,16.63,16.64,16.78,16.4,11876462.0,196538597.97
2016-11-14,16.55,16.74,16.97,16.51,14575889.0,244712916.92
2017-02-08,16.25,17.46,18.08,15.79,43263166.0,742530571.34
2017-02-09,17.6,17.44,18.41,17.15,33542493.0,592376096.63
2017-02-10,17.04,16.83,17.35,16.79,19170864.0,326448678.83
2017-02-13,16.75,16.42,16.75,16.25,16833065.0,275785256.02
2017-02-14,16.42,16.66,16.69,16.3,10368774.0,171539126.54
2017-02-15,16.62,16.07,16.62,16.06,11328318.0,184814294.91
2017-02-16,15.95,15.61,16.05,15.57,13111756.0,206135382.94
2017-02-17,15.64,15.65,15.79,15.55,5598852.0,87665866.35
2017-02-20,15.37,15.77,15.8,15.34,7791217.0,121420455.8
2017-02-21,15.7,15.83,15.98,15.6,6964807.0,110105001.87
2017-02-22,15.83,16.39,16.52,15.77,14692459.0,239052700.29
2017-02-23,16.26,16.44,16.53,16.14,8732818.0,142878551.88
2017-02-24,16.26,16.51,16.65,16.26,6601967.0,109111470.99
2017-02-27,16.59,16.99,17.09,16.36,13674007.0,229619465.61
2017-02-28,16.99,16.75,17.5,16.75,17487008.0,300379720.24
2017-03-01,16.2,16.79,16.82,16.11,15580374.0,256168876.28
2017-03-02,17.0,17.66,18.25,17.0,30532457.0,543721325.41
2017-03-03,17.73,19.07,19.41,17.71,40512250.0,754725896.28
2017-03-06,19.32,19.11,19.95,18.62,31967212.0,614621378.56
2017-03-07,19.02,18.61,19.11,18.47,23452590.0,438617601.07
2017-03-08,18.62,18.67,19.33,18.61,20179440.0,382930975.93
2017-03-09,19.2,19.01,19.5,18.74,26905088.0,514387110.7
2017-03-10,18.98,20.39,20.69,18.98,40514972.0,804103982.28
2017-03-13,20.19,20.59,20.77,19.76,30079449.0,611173430.47
2017-03-14,20.61,20.56,21.1,20.44,20162107.0,417374711.33
2017-03-15,20.65,20.67,20.74,20.18,16785960.0,343426447.96
2017-03-16,20.53,20.64,20.78,20.4,14902519.0,306998834.88
2017-03-17,20.69,20.59,22.33,20.59,33148617.0,707705734.66
2017-03-20,20.19,20.85,21.38,20.14,21495770.0,447822128.59
2017-03-21,20.73,20.8,21.08,20.26,16867556.0,347322994.71
2017-03-22,20.69,21.04,21.09,20.49,14989213.0,313274132.88
2017-03-23,21.03,21.7,21.99,20.93,24306204.0,523468326.84
2017-03-24,21.75,21.88,22.34,21.47,18084668.0,396922598.01
2017-03-27,21.67,21.52,22.01,21.06,15218834.0,328016552.88
2017-03-28,21.67,21.47,22.24,21.41,11637301.0,253501772.98
2017-03-29,21.42,20.95,21.82,20.69,14544294.0,309572108.48
2017-03-30,20.75,20.32,20.95,20.1,14750539.0,302359668.46
2017-03-31,20.35,21.06,21.26,20.35,19403367.0,405111619.17
2017-04-05,20.93,22.26,22.54,20.93,24883007.0,551221163.88
2017-04-06,22.27,21.77,22.43,21.61,15207608.0,332468906.99
2017-04-07,22.14,21.33,22.22,21.19,12691767.0,272417506.44
2017-04-10,21.38,22.26,22.41,20.97,21163860.0,461704829.43
2017-04-11,22.11,21.9,22.36,21.15,18110383.0,393693212.62
2017-04-12,21.51,21.97,22.4,21.42,15393986.0,339988726.84
2017-04-13,21.76,22.24,22.31,21.67,10776265.0,237626448.68
2017-04-14,22.16,22.66,23.4,22.16,21679239.0,496566024.04
2017-04-17,22.5,22.59,23.22,21.67,15591060.0,351824574.7
2017-04-18,22.41,22.17,22.7,21.86,8451361.0,187758159.17
2017-04-19,22.19,21.44,22.22,20.9,15146304.0,323240828.06
2017-04-20,22.23,22.28,22.82,22.08,18359195.0,411363888.52
2017-04-21,22.13,22.4,22.93,22.01,10375108.0,234505767.56
2017-04-24,22.07,20.92,22.13,20.9,13953902.0,300998568.81
2017-04-25,20.98,21.22,21.8,20.96,11097995.0,237180969.29
2017-04-26,21.48,22.13,22.34,21.46,12790432.0,280621177.74
2017-04-27,22.13,22.53,22.63,21.98,13822664.0,308404489.84
2017-04-28,22.47,22.52,22.71,22.25,6895631.0,155204962.85
2017-05-02,22.71,22.54,22.96,22.28,9059033.0,204718272.29
2017-05-03,22.48,22.22,22.81,22.08,7983016.0,178074647.07
2017-05-04,21.99,21.74,22.2,21.69,7607331.0,166091097.99
2017-05-05,21.71,21.07,21.71,20.93,10077854.0,213411290.55
2017-05-08,21.04,20.44,21.23,20.39,8899704.0,184926159.43
2017-05-09,20.26,21.01,21.08,20.12,9075679.0,187706988.68
2017-05-10,21.12,20.59,21.33,20.5,6431549.0,134812444.68
2017-05-11,20.35,20.89,20.96,20.28,7200954.0,148905576.62
2017-05-12,20.99,19.98,21.07,19.9,13447000.0,274674842.82
2017-05-15,20.01,19.44,20.5,19.23,11174829.0,219080521.58
2017-05-16,19.5,20.62,20.64,19.41,10409979.0,208307066.53
2017-05-17,20.61,20.77,21.21,20.61,9356200.0,195990972.39
2017-05-18,20.68,20.92,21.21,20.59,6977181.0,145795936.88
2017-05-19,20.99,20.77,21.13,20.56,5970241.0,123779154.5
2017-05-22,20.78,20.1,20.85,19.91,7034479.0,142315042.08
2017-05-23,20.28,19.81,20.48,19.76,5257316.0,105548345.21
2017-05-24,19.82,20.37,20.47,19.54,7355580.0,148121175.21
2017-05-25,20.45,20.4,20.49,19.8,5960660.0,120557526.33
2017-05-26,20.41,20.23,20.53,20.15,4577748.0,93184618.18
